GEOID,DISTRICT
34007043046,1
34007043036,1
34007175001,2
34007175003,2
34007040402,1
34007135005,1
34007005005,1
34007043022,1
34007080014,1
34007090007,1
34007020001,1
34007030003,1
34007180102,2
34007170018,1
34007170004,1
34007175008,2
34007175006,2
34007040303,1
34007135014,1
34007135010,1
34007125002,1
34007055002,1
34015120002,1
34015045001,1
34033035001,1
34015045004,1
34015120003,1
34015050002,1
34015050004,1
34015075004,1
34015090011,1
34015070004,1
34015070005,1
34015100001,1
34015095003,1
34007077302,1
34007180106,2
34007180104,2
34007045001,2
34007180202,2
34007180105,2
34007180205,2
34007180401,1
34007005007,1
34007090002,1
34007110001,1
34007110002,1
34007140005,1
34007050001,1
34007075028,1
34007075037,1
34007077101,1
34007077201,1
34007077301,1
34007043027,1
34007043013,1
34007180306,1
34007180201,2
34007040106,1
34007040110,1
34007040109,1
34007043026,3
34007043033,3
34015025010,2
34015025002,2
34015025011,2
34015055404,2
34015055411,2
34031075009,4
34031075012,4
34031010205,5
34031010118,5
34031010101,5
34031005003,4
34031005004,4
34031010307,5
34031070104,4
34031070105,4
34007075005,1
34007075007,1
34041110003,6
34031010302,5
34031010106,5
34031010123,5
34031040605,5
34031010110,5
34031020402,5
34015015007,1
34015050012,1
34015015001,1
34015070001,1
34015100004,1
34015035001,1
34015010014,1
34015010003,1
34015010008,1
34015090007,1
34015105001,1
34015010019,1
34015035002,1
34007170001,1
34007170012,1
34007055001,1
34007155003,1
34007015002,1
34007100001,1
34007160005,1
34007040407,1
34007075019,1
34007180204,2
34007155004,1
34007040401,1
34041005004,6
34041005001,6
34041005002,6
34031020401,5
34031040102,5
34031010105,5
34015025003,2
34015120001,1
34015055120,1
34015055124,1
34031055005,4
34031055008,4
34031055004,4
34031055002,4
34031035304,5
34041110002,6
34041065001,6
34041065002,6
34041095703,6
34031070101,5
34015020003,1
34015080001,1
34015090006,1
34015090009,1
34015090001,1
34015095002,1
34015010010,1
34015010021,1
34015010001,1
34015090002,1
34015055123,1
34015070002,1
34015030009,1
34041010001,6
34041010002,6
34041095101,6
34041095201,6
34041095601,6
34041095501,6
34031010102,5
34031010506,5
34031010504,5
34031010505,5
34031010502,5
34031010503,5
34031040103,5
34031070207,5
34031040610,5
34031040609,5
34031010404,5
34031010405,5
34031010401,5
34031040603,5
34031055007,4
34031055003,4
34011035001,2
34011035002,2
34011005301,2
34011025003,2
34011005202,2
34027110023,4
34027110018,4
34027110022,4
34027135012,6
34015110301,1
34033040001,1
34033070002,1
34033010001,1
34015110202,1
34015110101,1
34015085002,1
34031025008,5
34031040204,5
34033000705,1
34033050005,2
34011015001,2
34033020001,1
34033001501,1
34027100002,4
34027100003,4
34027190012,6
34027190006,6
34015020004,1
34015025005,1
34015100015,1
34015100007,1
34011060001,2
34011010004,2
34011010003,2
34011005101,2
34011005302,2
34011065002,2
34027075005,4
34027180401,4
34027145024,4
34027145020,4
34031010204,5
34031040503,5
34031040504,5
34031040602,5
34031040509,5
34031040211,5
34031040507,5
34031045001,4
34031045003,4
34031045004,4
34031075011,4
34031075001,4
34027070013,4
34027070011,4
34031075010,4
34011070303,2
34011050202,2
34023077101,7
34023085203,8
34023085209,8
34023090004,6
34023090005,6
34023005017,8
34023065211,7
34023065209,7
34023025054,8
34023025044,8
34023025050,8
34023077103,7
34023080610,7
34023080602,7
34023090008,6
34023085304,6
34023020038,7
34023055007,6
34031030006,5
34031030001,5
34031035306,5
34031040505,5
34031005005,4
34031005002,4
34031005001,4
34031060006,5
34031070603,4
34031070602,4
34031070605,4
34041030001,6
34041045001,6
34041105002,6
34027040401,4
34027040301,4
34027040403,4
34023025012,7
34023025010,8
34023025011,8
34011035003,2
34027075001,4
34027065002,4
34011025002,2
34011005501,2
34027170002,4
34027100001,4
34015120005,1
34015120004,1
34015015005,1
34015015006,1
34015090016,1
34015030002,1
34015010004,1
34015010020,1
34015050009,1
34015050010,1
34035070015,8
34035030003,6
34035030014,6
34035090009,6
34035010008,6
34035105004,8
34035030005,6
34035030034,6
34035050001,6
34035050030,6
34035050008,6
34035070011,8
34021055N11,3
34021055E09,3
34021055N05,3
34021035005,3
34021035006,3
34035030008,6
34035065017,6
34035065010,6
34035065012,6
34035090008,6
34035040439,6
34035040440,6
34035030004,6
34035040551,6
34021055W15,3
34021055N12,3
34021055N02,3
34021055N09,3
34021055N06,3
34023077508,7
34023077207,7
34023077503,7
34023110011,8
34023015001,8
34023110014,8
34023005005,8
34023050010,8
34023125410,8
34023125412,8
34023077604,7
34023077605,7
34023020014,7
34023020022,7
34023050006,8
34023025057,8
34023075002,7
34023075021,7
34023075011,7
34023105025,6
34023105016,6
34023120005,7
34023020006,7
34023115009,7
34023115007,7
34023110007,8
34023125508,8
34023125512,8
34023077608,7
34027135020,6
34027135017,6
34027195001,4
34027160017,4
34025155018,7
34025140022,7
34025080012,7
34011020002,2
34011050303,2
34011050301,2
34011070501,2
34011070403,2
34011070504,2
34011070405,2
34011065001,2
34011070506,2
34011050302,2
34025015007,9
34025005001,9
34025250002,7
34025090005,7
34025047002,7
34025247007,9
34001010301,2
34001010202,2
34027025007,4
34027025009,4
34001110004,2
34001110005,2
34001110003,2
34001015101,2
34001015201,2
34025003009,7
34025155011,7
34025155013,7
34025260009,9
34025260011,9
34027175202,4
34027175203,4
34027045103,4
34027110006,4
34027082003,6
34027082001,6
34027015005,4
34027015004,4
34027045102,4
34027045203,4
34027050004,4
34027145026,4
34001060006,2
34001060012,2
34001040004,2
34001040021,2
34001075001,2
34001042201,2
34001060008,2
34001060007,2
34001060011,2
34001060001,2
34027135021,6
34027190007,6
34027070001,4
34027070005,4
34027110021,4
34027110010,4
34027145014,4
34027045202,4
34027045101,4
34027120301,4
34027070003,4
34027170001,4
34027115006,4
34027145006,4
34027145009,4
34027135010,6
34027013004,4
34027130003,4
34027135007,6
34027005101,4
34027175201,4
34027190009,6
34027190003,6
34027160004,4
34027160003,4
34027110014,4
34027155003,4
34027155009,4
34027085006,4
34033020002,1
34033050006,2
34033042001,1
34033035002,1
34015120008,1
34033055002,1
34027070008,4
34027070006,4
34027015002,4
34027015003,4
34027120302,4
34027175604,4
34027105016,4
34027015001,4
34027105017,4
34027105006,4
34027175101,4
34027110011,4
34027110012,4
34027065003,4
34027025001,4
34027180204,4
34027180105,4
34027160006,4
34027120203,4
34027120202,4
34027145005,4
34027145007,4
34027040302,4
34027145008,4
34027125005,4
34027125001,4
34035100010,6
34035010020,6
34035040213,6
34035040214,6
34035040212,6
34035040215,6
34035040216,6
34027160012,4
34027190013,6
34027095003,4
34027175301,4
34027180201,4
34001040010,2
34001040020,2
34001060009,2
34001055013,2
34001060004,2
34001060010,2
34001070101,2
34001105203,2
34023105007,6
34023105024,6
34027135013,6
34027180406,4
34027105018,4
34027105011,4
34027105008,4
34023070101,7
34023070106,7
34023070201,7
34023070104,7
34023075006,7
34023085410,8
34023085404,8
34023085302,6
34023085301,6
34023025028,8
34023125105,8
34023125101,8
34023125104,8
34023055008,6
34023125201,7
34023125214,7
34023070105,7
34023025055,8
34023025017,8
34023035002,8
34023125503,8
34023080501,7
34023080503,7
34023125204,8
34023125513,8
34039010404,8
34023125209,8
34023125107,8
34023125112,8
34023125215,8
34023090006,6
34023090010,6
34023020012,7
34023110009,8
34023025046,8
34023025006,8
34023125401,8
34023125111,8
34023125305,8
34023125312,8
34023125306,8
34023125302,8
34023065106,7
34023077205,7
34001060002,2
34001055004,2
34001015301,2
34001045001,2
34039025004,8
34039070202,8
34039065201,8
34039065603,8
34039095043,10
34039085001,8
34039095040,10
34039095027,10
34039002067,10
34039080009,8
34039050005,8
34039090103,8
34039090101,8
34039060210,8
34039095026,10
34039095042,10
34039015023,8
34039015028,8
34001040019,2
34001040009,2
34001040008,2
34001040016,2
34001040017,2
34001040007,2
34001040005,2
34033000702,1
34033000703,1
34023125110,8
34021055N03,3
34021015025,3
34021050008,6
34035010018,6
34035010013,6
34033004203,1
34011050506,2
34011070402,2
34011005401,2
34011005402,2
34027145003,4
34027145018,4
34027145031,4
34027145030,4
34027180102,4
34027180202,4
34027145010,4
34027145011,4
34027040103,4
34027040102,4
34027040101,4
34027050006,4
34027145027,4
34027010004,4
